,INI_SIGN_MONTH,INI_CONTRACT_TYPE,CONTRACT1_TYPE,CONTRACT2_TYPE,CONTRACT3_TYPE,CONTRACTS,CONTRACTS_GR,DUR_INI_FIRST,DUR_INI_SECOND,DUR_INI_THIRD,DUR_FIRST_SECOND,DUR_FIRST_THIRD,DUR_SECOND_THIRD,CLIENTS
7330,2021-05-01,CD,CD,CD,CD,4,3+,16.0,20.0,22.0,4.0,6.0,2.0,1
7331,2021-05-01,CD,CD,CD,CD,4,3+,20.0,24.0,25.0,4.0,5.0,1.0,1
7332,2021-06-01,CD,TW,CD,TW,4,3+,9.0,17.0,20.0,8.0,11.0,3.0,1
7333,2021-05-01,CD,CD,CD,CD,4,3+,23.0,25.0,30.0,2.0,7.0,5.0,1
7334,2021-05-01,CD,CL,CL,CD,5,3+,4.0,9.0,15.0,5.0,11.0,6.0,1
7335,2021-05-01,CD,CC,CD,NC,2,2,1.0,26.0,,25.0,,,1
7336,2021-06-01,CC,CC,CL,NC,2,2,10.0,18.0,,8.0,,,1
7337,2021-06-01,CL,CD,CD,NC,2,2,4.0,39.0,,35.0,,,1
7338,2021-06-01,CD,CL,CL,CL,3,3,11.0,18.0,28.0,7.0,17.0,10.0,1
7339,2021-06-01,CD,CD,CD,CC,4,3+,13.0,18.0,18.0,5.0,5.0,0.0,1
7340,2021-06-01,CD,CD,CD,CD,5,3+,0.0,6.0,13.0,6.0,13.0,7.0,1
7341,2021-06-01,CD,CL,CL,CL,3,3,5.0,10.0,21.0,5.0,16.0,11.0,1
7342,2021-06-01,CD,CD,CD,CD,4,3+,6.0,19.0,23.0,13.0,17.0,4.0,1
7343,2021-06-01,CD,CL,CC,NC,2,2,8.0,14.0,,6.0,,,1
7344,2021-06-01,CD,CD,CD,CD,3,3,4.0,14.0,17.0,10.0,13.0,3.0,1
7345,2021-06-01,CD,CL,CL,CL,3,3,4.0,9.0,24.0,5.0,20.0,15.0,1
7346,2021-06-01,CD,CD,CC,CL,5,3+,10.0,23.0,23.0,13.0,13.0,0.0,1
7347,2021-06-01,CD,CD,CL,NC,2,2,0.0,26.0,,26.0,,,1
7348,2021-06-01,CD,CD,CD,CD,4,3+,5.0,13.0,23.0,8.0,18.0,10.0,2
7349,2021-06-01,CD,CD,CD,CD,3,3,7.0,19.0,24.0,12.0,17.0,5.0,1
7350,2021-06-01,CD,CL,CL,CC,4,3+,10.0,14.0,27.0,4.0,17.0,13.0,1
7351,2021-06-01,CD,CD,CC,CD,4,3+,23.0,24.0,31.0,1.0,8.0,7.0,1
7352,2021-06-01,CD,CD,CD,CL,4,3+,16.0,20.0,25.0,4.0,9.0,5.0,1
7353,2021-06-01,TW,CL,CL,NC,2,2,12.0,20.0,,8.0,,,1
7354,2021-06-01,CD,CD,CL,CL,3,3,10.0,21.0,40.0,11.0,30.0,19.0,1
7355,2021-06-01,CD,CD,CD,CD,3,3,4.0,6.0,10.0,2.0,6.0,4.0,2
7356,2021-06-01,CD,CD,CD,CD,3,3,5.0,20.0,25.0,15.0,20.0,5.0,1
7357,2021-06-01,CD,CL,CL,NC,2,2,16.0,35.0,,19.0,,,1
7358,2021-06-01,CD,CD,CD,CD,3,3,21.0,28.0,37.0,7.0,16.0,9.0,1
7359,2021-06-01,CD,CD,CD,CD,4,3+,10.0,11.0,21.0,1.0,11.0,10.0,1
7360,2021-06-01,CD,CD,CD,CD,5,3+,13.0,21.0,27.0,8.0,14.0,6.0,1
7361,2021-06-01,CD,CD,TW,NC,2,2,7.0,28.0,,21.0,,,1
7362,2021-06-01,CD,CD,CD,CD,4,3+,4.0,8.0,10.0,4.0,6.0,2.0,1
7363,2021-06-01,CD,CD,CD,CD,3,3,18.0,30.0,32.0,12.0,14.0,2.0,1
7364,2021-06-01,CD,CD,CC,NC,2,2,24.0,29.0,,5.0,,,1
7365,2021-06-01,CD,CD,CD,CD,4,3+,14.0,14.0,18.0,0.0,4.0,4.0,1
7366,2021-06-01,CD,CD,CD,CD,3,3,14.0,21.0,32.0,7.0,18.0,11.0,1
7367,2021-06-01,CD,CC,CD,NC,2,2,11.0,14.0,,3.0,,,1
7368,2021-06-01,TW,CL,CD,NC,2,2,15.0,35.0,,20.0,,,1
7369,2021-06-01,CD,CL,CD,NC,2,2,17.0,37.0,,20.0,,,1
7370,2021-06-01,CD,CD,CL,NC,2,2,34.0,40.0,,6.0,,,1
7371,2021-06-01,CD,CD,CD,CD,5,3+,4.0,11.0,30.0,7.0,26.0,19.0,1
7372,2021-06-01,CD,CD,TW,NC,2,2,3.0,30.0,,27.0,,,1
7373,2021-06-01,CD,CD,CD,CD,3,3,10.0,27.0,40.0,17.0,30.0,13.0,1
7374,2021-06-01,CD,CD,CL,CL,6,3+,12.0,17.0,22.0,5.0,10.0,5.0,1
7375,2021-06-01,CD,CC,CL,CD,3,3,8.0,23.0,27.0,15.0,19.0,4.0,1
7376,2021-06-01,CD,CL,CL,CL,4,3+,6.0,14.0,21.0,8.0,15.0,7.0,1
7377,2021-06-01,CD,CD,CD,CD,3,3,8.0,19.0,33.0,11.0,25.0,14.0,1
7378,2021-06-01,CD,CD,CD,CD,4,3+,15.0,20.0,30.0,5.0,15.0,10.0,1
7379,2021-06-01,TW,CL,CL,CL,3,3,10.0,27.0,35.0,17.0,25.0,8.0,1
7380,2021-06-01,CD,CD,CD,CD,3,3,5.0,31.0,38.0,26.0,33.0,7.0,1
7381,2021-06-01,CL,CL,CL,NC,2,2,11.0,16.0,,5.0,,,1
7382,2021-06-01,CD,CD,CL,CD,4,3+,10.0,12.0,27.0,2.0,17.0,15.0,1
7383,2021-06-01,CD,TW,CD,NC,2,2,6.0,38.0,,32.0,,,1
7384,2021-06-01,CD,CL,CD,NC,2,2,26.0,30.0,,4.0,,,1
7385,2021-06-01,CD,CD,CD,CD,3,3,2.0,30.0,36.0,28.0,34.0,6.0,1
7386,2021-06-01,CD,CD,CD,CD,3,3,10.0,12.0,30.0,2.0,20.0,18.0,1
7387,2021-06-01,CD,CL,CL,NC,2,2,4.0,20.0,,16.0,,,1
7388,2021-06-01,CD,CD,CC,CL,3,3,17.0,25.0,25.0,8.0,8.0,0.0,1
7389,2021-06-01,CD,CD,CD,CD,3,3,22.0,26.0,36.0,4.0,14.0,10.0,1
7390,2021-06-01,CD,CD,CD,CD,7,3+,4.0,9.0,15.0,5.0,11.0,6.0,1
7391,2021-06-01,CL,TW,CD,CL,3,3,21.0,31.0,40.0,10.0,19.0,9.0,1
7392,2021-06-01,CD,CD,CD,CD,3,3,5.0,9.0,10.0,4.0,5.0,1.0,1
7393,2021-06-01,CD,CL,CD,CL,4,3+,9.0,13.0,30.0,4.0,21.0,17.0,1
7394,2021-06-01,CD,CL,CC,NC,2,2,17.0,39.0,,22.0,,,1
7395,2021-06-01,CD,CD,CD,CD,4,3+,18.0,21.0,24.0,3.0,6.0,3.0,1
7396,2021-06-01,CD,CD,CD,CD,4,3+,7.0,23.0,32.0,16.0,25.0,9.0,1
7397,2021-06-01,CD,CL,CL,HPL,3,3,7.0,19.0,37.0,12.0,30.0,18.0,1
7398,2021-06-01,CD,CD,CD,CD,3,3,23.0,29.0,39.0,6.0,16.0,10.0,1
7399,2021-06-01,CD,CD,CL,CL,4,3+,0.0,15.0,28.0,15.0,28.0,13.0,1
7400,2021-06-01,CD,CD,CD,CD,5,3+,2.0,9.0,17.0,7.0,15.0,8.0,1
7401,2021-06-01,CD,CD,CD,CD,3,3,8.0,12.0,33.0,4.0,25.0,21.0,1
7402,2021-06-01,CD,CD,CD,CD,3,3,11.0,29.0,32.0,18.0,21.0,3.0,1
7403,2021-06-01,CD,CD,CL,CD,4,3+,12.0,18.0,26.0,6.0,14.0,8.0,1
7404,2021-06-01,CD,CD,CD,CD,5,3+,5.0,13.0,22.0,8.0,17.0,9.0,1
7405,2021-06-01,CD,CD,CD,CC,4,3+,10.0,14.0,18.0,4.0,8.0,4.0,1
7406,2021-06-01,CD,CL,CL,CD,5,3+,6.0,15.0,17.0,9.0,11.0,2.0,1
7407,2021-06-01,CD,CD,CD,CD,3,3,12.0,26.0,32.0,14.0,20.0,6.0,1
7408,2021-06-01,CD,CD,CD,CD,5,3+,15.0,16.0,32.0,1.0,17.0,16.0,1
7409,2021-06-01,CD,CD,CD,CD,3,3,8.0,10.0,39.0,2.0,31.0,29.0,1
7410,2021-06-01,CD,CD,CC,NC,2,2,10.0,37.0,,27.0,,,1
7411,2021-06-01,CD,CD,CD,TW,4,3+,9.0,19.0,30.0,10.0,21.0,11.0,1
7412,2021-06-01,CD,CD,CD,CD,3,3,16.0,26.0,26.0,10.0,10.0,0.0,1
7413,2021-06-01,CD,TW,TW,CL,5,3+,4.0,17.0,17.0,13.0,13.0,0.0,1
7414,2021-06-01,CD,CD,CD,CD,4,3+,5.0,6.0,18.0,1.0,13.0,12.0,1
7415,2021-06-01,TW,CD,CD,NC,2,2,8.0,22.0,,14.0,,,1
7416,2021-06-01,CD,CD,CD,CD,3,3,8.0,13.0,40.0,5.0,32.0,27.0,1
7417,2021-06-01,CD,CD,CL,CD,3,3,10.0,13.0,34.0,3.0,24.0,21.0,1
7418,2021-06-01,CD,CD,CD,CD,6,3+,7.0,7.0,13.0,0.0,6.0,6.0,1
7419,2021-06-01,CD,CD,CD,CD,3,3,8.0,27.0,31.0,19.0,23.0,4.0,1
7420,2021-06-01,CD,CD,CC,CD,3,3,5.0,6.0,15.0,1.0,10.0,9.0,1
7421,2021-06-01,CD,CD,CD,CD,3,3,13.0,21.0,38.0,8.0,25.0,17.0,1
7422,2021-06-01,TW,CL,CL,NC,2,2,14.0,26.0,,12.0,,,1
7423,2021-06-01,CD,CL,CC,NC,2,2,8.0,37.0,,29.0,,,1
7424,2021-06-01,CD,CD,TW,NC,2,2,23.0,30.0,,7.0,,,1
7425,2021-06-01,CD,CD,CD,CD,4,3+,13.0,14.0,21.0,1.0,8.0,7.0,1
7426,2021-06-01,CD,TW,CD,NC,2,2,8.0,18.0,,10.0,,,1
7427,2021-06-01,CL,CL,CL,CL,4,3+,5.0,10.0,14.0,5.0,9.0,4.0,1
7428,2021-06-01,CD,CD,CL,NC,2,2,1.0,6.0,,5.0,,,1
7429,2021-06-01,CD,CD,TW,CD,3,3,7.0,19.0,35.0,12.0,28.0,16.0,1
7430,2021-06-01,CL,CL,CC,CL,3,3,9.0,14.0,18.0,5.0,9.0,4.0,1
7431,2021-06-01,CD,CC,CD,CD,3,3,15.0,15.0,27.0,0.0,12.0,12.0,1
7432,2021-06-01,CD,CD,CD,CD,6,3+,5.0,10.0,12.0,5.0,7.0,2.0,1
7433,2021-06-01,CD,CD,CD,NC,2,2,3.0,29.0,,26.0,,,1
7434,2021-06-01,CD,CD,CC,CD,4,3+,17.0,24.0,24.0,7.0,7.0,0.0,1
7435,2021-06-01,CL,CD,CL,CD,6,3+,7.0,13.0,15.0,6.0,8.0,2.0,1
7436,2021-06-01,CD,CD,CC,CD,5,3+,4.0,4.0,9.0,0.0,5.0,5.0,1
7437,2021-06-01,TW,CD,CD,NC,2,2,2.0,29.0,,27.0,,,1
7438,2021-06-01,CD,CL,CL,CC,3,3,6.0,19.0,28.0,13.0,22.0,9.0,1
7439,2021-06-01,CD,CD,CD,CD,3,3,8.0,10.0,37.0,2.0,29.0,27.0,1
7440,2021-06-01,CD,CD,CD,CD,4,3+,7.0,26.0,30.0,19.0,23.0,4.0,1
7441,2021-06-01,CD,CD,HPL,TW,3,3,8.0,38.0,38.0,30.0,30.0,0.0,1
7442,2021-06-01,CD,CD,CD,CD,3,3,7.0,15.0,32.0,8.0,25.0,17.0,1
7443,2021-06-01,CL,CL,CC,CL,3,3,10.0,30.0,31.0,20.0,21.0,1.0,1
7444,2021-06-01,CD,CD,CC,NC,2,2,1.0,26.0,,25.0,,,1
7445,2021-06-01,CD,CD,CD,CD,3,3,13.0,15.0,23.0,2.0,10.0,8.0,1
7446,2021-06-01,CD,CD,CD,CD,3,3,4.0,19.0,28.0,15.0,24.0,9.0,1
7447,2021-06-01,CD,CL,CL,CD,5,3+,11.0,16.0,17.0,5.0,6.0,1.0,1
7448,2021-06-01,CD,CC,CL,CL,3,3,21.0,21.0,33.0,0.0,12.0,12.0,1
7449,2021-06-01,CD,CD,CD,CD,3,3,7.0,7.0,29.0,0.0,22.0,22.0,1
7450,2021-07-01,CL,CL,CD,CD,4,3+,6.0,9.0,22.0,3.0,16.0,13.0,1
7451,2021-06-01,CD,CD,CC,CL,3,3,8.0,22.0,34.0,14.0,26.0,12.0,1
7452,2021-06-01,CD,CD,CD,HPL,3,3,29.0,40.0,40.0,11.0,11.0,0.0,1
7453,2021-06-01,CD,CD,CD,CC,3,3,15.0,25.0,26.0,10.0,11.0,1.0,1
7454,2021-06-01,CD,CD,CD,CD,4,3+,7.0,18.0,23.0,11.0,16.0,5.0,1
7455,2021-06-01,CC,CC,CC,CC,4,3+,4.0,18.0,24.0,14.0,20.0,6.0,1
7456,2021-06-01,CD,TW,CD,CD,3,3,13.0,37.0,39.0,24.0,26.0,2.0,1
7457,2021-06-01,CL,CL,CL,CL,3,3,7.0,17.0,24.0,10.0,17.0,7.0,1
7458,2021-07-01,CD,CC,CD,CD,5,3+,0.0,5.0,6.0,5.0,6.0,1.0,1
7459,2021-07-01,CL,CL,CL,CL,3,3,10.0,22.0,34.0,12.0,24.0,12.0,1
7460,2021-07-01,CD,CD,CD,CD,3,3,10.0,18.0,26.0,8.0,16.0,8.0,1
7461,2021-07-01,CD,CL,CL,CD,6,3+,6.0,15.0,19.0,9.0,13.0,4.0,1
7462,2021-07-01,CD,CD,CD,CD,3,3,9.0,26.0,29.0,17.0,20.0,3.0,1
7463,2021-07-01,CD,CD,CD,CD,3,3,16.0,19.0,37.0,3.0,21.0,18.0,1
7464,2021-07-01,CC,CD,NC,NC,1,1,15.0,,,,,,1
7465,2021-07-01,CD,CD,TW,NC,2,2,11.0,27.0,,16.0,,,1
7466,2021-07-01,CD,CC,CL,CL,4,3+,0.0,6.0,8.0,6.0,8.0,2.0,1
7467,2021-07-01,CD,TW,CD,CD,3,3,7.0,31.0,38.0,24.0,31.0,7.0,1
7468,2021-07-01,CD,CC,CD,CD,4,3+,0.0,5.0,9.0,5.0,9.0,4.0,1
7469,2021-07-01,TW,CL,CL,CL,5,3+,2.0,7.0,10.0,5.0,8.0,3.0,1
7470,2021-07-01,CL,CD,CD,NC,2,2,31.0,33.0,,2.0,,,1
7471,2021-07-01,CL,CL,CD,CC,5,3+,11.0,16.0,17.0,5.0,6.0,1.0,1
7472,2021-07-01,CD,CD,TW,TW,3,3,2.0,8.0,13.0,6.0,11.0,5.0,1
7473,2021-07-01,CD,CC,CD,NC,2,2,7.0,28.0,,21.0,,,1
7474,2021-07-01,CD,CC,CD,NC,2,2,12.0,27.0,,15.0,,,1
7475,2021-07-01,CD,CD,CD,CD,4,3+,5.0,11.0,22.0,6.0,17.0,11.0,1
7476,2021-07-01,CD,CD,CD,CD,3,3,7.0,15.0,30.0,8.0,23.0,15.0,1
7477,2021-07-01,CD,CD,CL,CC,4,3+,24.0,30.0,34.0,6.0,10.0,4.0,1
7478,2021-07-01,CD,CD,CD,CD,5,3+,5.0,9.0,13.0,4.0,8.0,4.0,1
7479,2021-07-01,CD,CD,CD,CD,3,3,12.0,22.0,37.0,10.0,25.0,15.0,1
7480,2021-07-01,CL,CL,CC,NC,2,2,22.0,27.0,,5.0,,,1
7481,2021-07-01,CD,CD,CD,CD,3,3,8.0,26.0,31.0,18.0,23.0,5.0,1
7482,2021-07-01,CD,CD,CC,CL,3,3,15.0,25.0,34.0,10.0,19.0,9.0,1
7483,2021-07-01,CD,CL,CL,NC,2,2,8.0,24.0,,16.0,,,1
7484,2021-07-01,CD,CD,CC,CD,3,3,11.0,11.0,14.0,0.0,3.0,3.0,1
7485,2021-07-01,CD,CD,CD,CD,4,3+,12.0,16.0,21.0,4.0,9.0,5.0,1
7486,2021-07-01,CD,CD,CD,CD,4,3+,9.0,19.0,25.0,10.0,16.0,6.0,1
7487,2021-07-01,CL,HPL,NC,NC,1,1,20.0,,,,,,1
7488,2021-07-01,CD,CL,CC,CD,3,3,19.0,20.0,23.0,1.0,4.0,3.0,1
7489,2021-07-01,CD,CD,CD,CD,3,3,6.0,27.0,32.0,21.0,26.0,5.0,1
7490,2021-07-01,CD,CD,CD,CD,4,3+,30.0,35.0,36.0,5.0,6.0,1.0,1
7491,2021-07-01,CD,CD,CC,NC,2,2,8.0,23.0,,15.0,,,1
7492,2021-07-01,CD,CD,CD,CD,3,3,29.0,34.0,37.0,5.0,8.0,3.0,1
7493,2021-07-01,CC,CD,CL,CL,3,3,0.0,0.0,13.0,0.0,13.0,13.0,1
7494,2021-07-01,CD,CC,CD,CL,3,3,18.0,37.0,37.0,19.0,19.0,0.0,1
7495,2021-07-01,CD,CD,CD,CD,4,3+,3.0,20.0,25.0,17.0,22.0,5.0,1
7496,2021-07-01,CD,CD,CD,CD,4,3+,3.0,8.0,13.0,5.0,10.0,5.0,1
7497,2021-07-01,CD,CL,CL,CL,4,3+,4.0,10.0,19.0,6.0,15.0,9.0,1
7498,2021-07-01,CD,CD,CD,CD,3,3,11.0,27.0,33.0,16.0,22.0,6.0,1
7499,2021-07-01,CD,CD,CL,NC,2,2,31.0,31.0,,0.0,,,1
7500,2021-07-01,CD,CD,CD,CD,4,3+,2.0,15.0,16.0,13.0,14.0,1.0,1
7501,2021-07-01,CD,CD,CC,CD,4,3+,6.0,11.0,11.0,5.0,5.0,0.0,1
7502,2021-07-01,CD,CL,CD,NC,2,2,4.0,31.0,,27.0,,,1
7503,2021-07-01,CD,CD,CD,CD,3,3,7.0,12.0,13.0,5.0,6.0,1.0,1
7504,2021-07-01,CD,CD,CD,CD,3,3,9.0,16.0,26.0,7.0,17.0,10.0,1
7505,2021-07-01,CD,CD,CL,CL,4,3+,6.0,12.0,19.0,6.0,13.0,7.0,1
7506,2021-07-01,CD,CL,CL,CC,4,3+,10.0,19.0,30.0,9.0,20.0,11.0,1
7507,2021-07-01,CD,CL,CD,NC,2,2,4.0,22.0,,18.0,,,1
7508,2021-07-01,CL,CD,CC,CL,3,3,35.0,38.0,39.0,3.0,4.0,1.0,1
7509,2021-07-01,CD,CD,CC,NC,2,2,5.0,10.0,,5.0,,,1
7510,2021-07-01,CD,CL,CL,NC,2,2,20.0,33.0,,13.0,,,1
7511,2021-07-01,CD,CD,CD,CD,3,3,8.0,24.0,39.0,16.0,31.0,15.0,1
7512,2021-07-01,CD,CC,CD,NC,2,2,0.0,2.0,,2.0,,,1
7513,2021-07-01,CD,CD,CD,CC,5,3+,5.0,9.0,9.0,4.0,4.0,0.0,1
7514,2021-07-01,CD,CD,CC,CD,3,3,21.0,21.0,38.0,0.0,17.0,17.0,1
7515,2021-07-01,CD,CD,CC,CL,5,3+,8.0,13.0,13.0,5.0,5.0,0.0,1
7516,2021-07-01,CD,CD,CD,CD,3,3,18.0,23.0,35.0,5.0,17.0,12.0,1
7517,2021-07-01,CD,CD,CC,NC,2,2,24.0,39.0,,15.0,,,1
7518,2021-07-01,CD,CD,CD,NC,2,2,17.0,39.0,,22.0,,,1
7519,2021-07-01,CL,CL,CL,CL,3,3,7.0,13.0,32.0,6.0,25.0,19.0,1
7520,2021-07-01,CL,CL,CL,NC,2,2,11.0,25.0,,14.0,,,1
7521,2021-07-01,CD,CC,CD,NC,2,2,36.0,36.0,,0.0,,,1
7522,2021-07-01,CD,CD,CD,CD,4,3+,19.0,25.0,32.0,6.0,13.0,7.0,1
7523,2021-07-01,CC,CC,CC,CC,9,3+,3.0,10.0,11.0,7.0,8.0,1.0,1
7524,2021-06-01,CD,CD,CD,TW,3,3,19.0,26.0,34.0,7.0,15.0,8.0,1
7525,2021-06-01,CD,CD,NC,NC,1,1,33.0,,,,,,369
7526,2021-05-01,CD,CD,CD,NC,2,2,9.0,15.0,,6.0,,,16
7527,2021-05-01,CD,CC,NC,NC,1,1,0.0,,,,,,501
7528,2021-06-01,CD,CD,NC,NC,1,1,16.0,,,,,,376
7529,2021-05-01,CD,CD,CD,CD,4,3+,0.0,6.0,12.0,6.0,12.0,6.0,1
7530,2021-05-01,CD,CL,CD,HPL,3,3,15.0,36.0,36.0,21.0,21.0,0.0,1
7531,2021-06-01,CD,CD,NC,NC,1,1,10.0,,,,,,710
7532,2021-06-01,CD,CD,CD,NC,2,2,12.0,37.0,,25.0,,,8
7533,2021-06-01,CD,CD,NC,NC,1,1,35.0,,,,,,411
7534,2021-05-01,CD,CD,CD,CD,3,3,10.0,11.0,30.0,1.0,20.0,19.0,1
7535,2021-05-01,CD,CD,CD,NC,2,2,8.0,16.0,,8.0,,,22
7536,2021-06-01,CD,CD,CD,CD,3,3,27.0,32.0,34.0,5.0,7.0,2.0,1
7537,2021-07-01,CC,CD,CL,CL,5,3+,0.0,8.0,15.0,8.0,15.0,7.0,1
7538,2021-06-01,CD,CD,CD,NC,2,2,10.0,19.0,,9.0,,,17
7539,2021-06-01,CD,CD,NC,NC,1,1,36.0,,,,,,362
7540,2021-06-01,CC,CL,NC,NC,1,1,5.0,,,,,,6
7541,2021-06-01,CD,CD,NC,NC,1,1,9.0,,,,,,611
7542,2021-05-01,CD,CD,CD,NC,2,2,19.0,39.0,,20.0,,,10
7543,2021-06-01,CC,CC,NC,NC,1,1,18.0,,,,,,1
7544,2021-06-01,CD,CC,CL,NC,2,2,0.0,3.0,,3.0,,,3
7545,2021-06-01,CD,CD,CD,NC,2,2,15.0,18.0,,3.0,,,4
7546,2021-05-01,CD,CD,NC,NC,1,1,17.0,,,,,,477
7547,2021-05-01,CC,CD,NC,NC,1,1,32.0,,,,,,2
7548,2021-06-01,CD,TW,NC,NC,1,1,21.0,,,,,,6
7549,2021-06-01,CD,CD,CD,NC,2,2,29.0,35.0,,6.0,,,14
7550,2021-06-01,CD,CD,CD,NC,2,2,20.0,35.0,,15.0,,,6
7551,2021-05-01,TW,CD,CD,CD,3,3,12.0,23.0,36.0,11.0,24.0,13.0,1
7552,2021-05-01,CD,CD,CD,CD,5,3+,8.0,19.0,25.0,11.0,17.0,6.0,1
7553,2021-07-01,TW,TW,CD,NC,2,2,10.0,33.0,,23.0,,,1
7554,2021-07-01,CD,CD,NC,NC,1,1,10.0,,,,,,330
7555,2021-06-01,CD,CD,CD,NC,2,2,16.0,25.0,,9.0,,,10
7556,2021-05-01,CD,CL,NC,NC,1,1,5.0,,,,,,106
7557,2021-06-01,CD,CD,CD,NC,2,2,6.0,15.0,,9.0,,,20
7558,2021-06-01,CD,CD,CD,NC,2,2,26.0,34.0,,8.0,,,9
7559,2021-06-01,CD,CL,NC,NC,1,1,17.0,,,,,,63
7560,2021-05-01,CD,CD,CD,CD,5,3+,2.0,14.0,20.0,12.0,18.0,6.0,1
7561,2021-06-01,CD,CD,CC,CD,3,3,11.0,28.0,31.0,17.0,20.0,3.0,1
7562,2021-05-01,CD,CD,NC,NC,1,1,34.0,,,,,,425
7563,2021-07-01,CD,CD,NC,NC,1,1,20.0,,,,,,139
7564,2021-07-01,CD,CD,CD,NC,2,2,11.0,22.0,,11.0,,,12
7565,2021-05-01,CD,CD,CD,CD,4,3+,10.0,21.0,36.0,11.0,26.0,15.0,1
7566,2021-05-01,CD,CD,CD,CD,5,3+,10.0,11.0,16.0,1.0,6.0,5.0,1
7567,2021-05-01,CD,CD,CD,CD,3,3,15.0,28.0,33.0,13.0,18.0,5.0,1
7568,2021-06-01,CD,CD,CD,CC,4,3+,29.0,31.0,31.0,2.0,2.0,0.0,1
7569,2021-07-01,CD,TW,NC,NC,1,1,5.0,,,,,,16
7570,2021-07-01,CD,CD,NC,NC,1,1,39.0,,,,,,113
7571,2021-05-01,CD,CD,CD,CD,3,3,10.0,29.0,40.0,19.0,30.0,11.0,2
7572,2021-06-01,CD,CD,CD,CD,3,3,10.0,15.0,23.0,5.0,13.0,8.0,1
7573,2021-07-01,CD,CD,CD,NC,2,2,5.0,27.0,,22.0,,,4
7574,2021-06-01,CD,CD,CD,CL,3,3,7.0,10.0,16.0,3.0,9.0,6.0,1
7575,2021-06-01,CD,CD,CD,NC,2,2,9.0,28.0,,19.0,,,13
7576,2021-05-01,CD,CD,CD,CD,4,3+,5.0,8.0,14.0,3.0,9.0,6.0,4
7577,2021-05-01,CD,CD,CD,CD,4,3+,10.0,12.0,27.0,2.0,17.0,15.0,1
7578,2021-05-01,CD,CD,CD,CD,3,3,17.0,31.0,35.0,14.0,18.0,4.0,1
7579,2021-05-01,CD,CD,CD,CD,3,3,7.0,12.0,16.0,5.0,9.0,4.0,3
7580,2021-05-01,CD,CD,NC,NC,1,1,25.0,,,,,,416
7581,2021-05-01,CD,CL,NC,NC,1,1,8.0,,,,,,188
7582,2021-05-01,CD,CL,CL,NC,2,2,2.0,17.0,,15.0,,,1
7583,2021-07-01,CD,CD,CD,CD,3,3,26.0,34.0,36.0,8.0,10.0,2.0,1
7584,2021-06-01,CD,CD,CD,CD,4,3+,17.0,23.0,27.0,6.0,10.0,4.0,1
7585,2021-05-01,CD,CD,CD,CD,3,3,13.0,30.0,36.0,17.0,23.0,6.0,1
7586,2021-05-01,CD,CD,CD,CD,4,3+,13.0,16.0,26.0,3.0,13.0,10.0,1
7587,2021-06-01,CD,CD,CD,TW,3,3,20.0,31.0,35.0,11.0,15.0,4.0,1
7588,2021-05-01,CD,CD,CD,NC,2,2,8.0,20.0,,12.0,,,26
7589,2021-07-01,CD,CD,CD,CD,3,3,7.0,17.0,38.0,10.0,31.0,21.0,1
7590,2021-06-01,CD,CD,CD,NC,2,2,8.0,14.0,,6.0,,,8
7591,2021-06-01,CD,CD,NC,NC,1,1,20.0,,,,,,253
7592,2021-05-01,CD,CD,CD,NC,2,2,18.0,26.0,,8.0,,,9
7593,2021-05-01,CD,CD,CD,NC,2,2,21.0,30.0,,9.0,,,7
7594,2021-06-01,CL,CD,NC,NC,1,1,40.0,,,,,,2
7595,2021-07-01,CD,CD,NC,NC,1,1,22.0,,,,,,199
7596,2021-06-01,TW,TW,CL,NC,2,2,31.0,36.0,,5.0,,,1
7597,2021-07-01,CL,CL,NC,NC,1,1,4.0,,,,,,34
7598,2021-05-01,CD,CD,CD,NC,2,2,19.0,31.0,,12.0,,,6
7599,2021-06-01,TW,CD,NC,NC,1,1,31.0,,,,,,9
7600,2021-05-01,CD,CD,CL,CC,3,3,23.0,28.0,40.0,5.0,17.0,12.0,1
7601,2021-07-01,CD,CL,CD,NC,2,2,5.0,13.0,,8.0,,,5
7602,2021-06-01,CD,TW,CD,CD,4,3+,8.0,13.0,23.0,5.0,15.0,10.0,1
7603,2021-06-01,CD,CD,TW,CD,3,3,6.0,7.0,11.0,1.0,5.0,4.0,1
7604,2021-05-01,CD,CD,CL,NC,2,2,25.0,38.0,,13.0,,,1
7605,2021-07-01,CL,CL,CL,NC,2,2,10.0,21.0,,11.0,,,1
7606,2021-06-01,CD,CD,CD,NC,2,2,22.0,33.0,,11.0,,,8
7607,2021-05-01,CD,CD,CD,CD,3,3,8.0,30.0,36.0,22.0,28.0,6.0,1
7608,2021-05-01,CD,CD,CD,NC,2,2,9.0,20.0,,11.0,,,25
7609,2021-05-01,CD,CD,CD,CC,3,3,6.0,31.0,34.0,25.0,28.0,3.0,1
7610,2021-05-01,CD,CD,CD,NC,2,2,11.0,27.0,,16.0,,,11
7611,2021-06-01,CD,CL,CD,NC,2,2,8.0,27.0,,19.0,,,1
7612,2021-05-01,CD,CD,CD,NC,2,2,14.0,19.0,,5.0,,,10
7613,2021-06-01,CD,CD,CD,NC,2,2,17.0,40.0,,23.0,,,4
7614,2021-06-01,CD,CL,CC,CL,5,3+,1.0,6.0,11.0,5.0,10.0,5.0,1
